City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Puerto Ayacucho,VE,2021-09-18 01:11:50,5.6639,-67.6236,75.22,93,96,3.96
280,Victoria,HK,2021-09-18 01:09:57,22.2855,114.1577,86.97,84,74,1.01
281,Mwanza,TZ,2021-09-18 01:11:50,-2.5167,32.9,71.94,72,88,8.48
282,Cayenne,GF,2021-09-18 01:11:50,4.9333,-52.3333,79.09,86,65,1.99
283,Chapais,CA,2021-09-18 01:11:51,49.7834,-74.8492,64.65,64,19,15.95
284,Pankrushikha,RU,2021-09-18 01:11:51,53.8319,80.3406,43.61,84,2,10.71
285,Phenix City,US,2021-09-18 01:09:01,32.471,-85.0008,76.98,90,100,3.85
286,Stryn,NO,2021-09-18 01:11:52,61.9045,6.7226,53.31,77,100,7.74
287,Lasa,IT,2021-09-18 01:11:52,46.6166,10.7002,58.37,87,48,2.84
288,Havelock,US,2021-09-18 01:11:53,34.8791,-76.9013,74.95,96,55,5.35
289,Port Lincoln,AU,2021-09-18 01:11:53,-34.7333,135.8667,58.42,56,83,20.15
290,Pierreville,CA,2021-09-18 01:11:54,46.0703,-72.8112,70.74,75,100,14.2
291,Turkistan,KZ,2021-09-18 01:11:54,43.0,68.0,68.13,27,32,1.28
292,Asau,RO,2021-09-18 01:11:54,46.4333,26.4,64.76,80,100,6.31
293,Chalchihuites,MX,2021-09-18 01:11:55,23.4833,-103.8833,66.78,59,99,5.59
294,Chara,RU,2021-09-18 01:11:55,56.9064,118.2631,39.88,55,1,4.27
295,Flinders,AU,2021-09-18 01:11:56,-34.5833,150.8552,78.06,46,93,10.4
296,Tsogni,GA,2021-09-18 01:11:56,-2.7942,10.0988,74.37,88,100,9.4
297,Alindao,CF,2021-09-18 01:11:56,5.0267,21.2088,66.04,97,100,2.37
298,High Level,CA,2021-09-18 01:11:57,58.5169,-117.136,52.36,55,100,9.69
299,Sotnikovskoye,RU,2021-09-18 01:11:57,45.0039,43.7772,53.47,63,21,6.49
300,Natal,BR,2021-09-18 01:07:50,-5.795,-35.2094,76.35,79,94,13.38
301,Muroto,JP,2021-09-18 01:11:58,33.2833,134.15,80.65,83,6,16.64
302,Osoyoos,CA,2021-09-18 01:11:58,49.0331,-119.4524,62.04,52,100,9.62
303,Mugur-Aksy,RU,2021-09-18 01:11:58,50.35,90.5,45.86,54,11,4.56
304,Stephenville,US,2021-09-18 01:11:59,32.2207,-98.2023,84.24,57,0,11.1
305,Srednekolymsk,RU,2021-09-18 01:12:00,67.45,153.6833,52.79,57,20,9.82
306,Wexford,IE,2021-09-18 01:12:00,52.3342,-6.4575,54.57,91,59,7.52
307,Khromtau,KZ,2021-09-18 01:12:00,50.2503,58.4347,41.54,65,100,7.76
308,Faanui,PF,2021-09-18 01:12:01,-16.4833,-151.75,78.48,74,9,20.18
309,Kysyl-Syr,RU,2021-09-18 01:12:01,63.8986,122.7617,41.67,63,58,12.75
310,Grenfell,AU,2021-09-18 01:12:02,-33.9,148.1667,55.56,91,100,9.15
311,Tessalit,ML,2021-09-18 01:12:02,20.1986,1.0114,89.31,14,0,8.01
312,Payo,ID,2021-09-18 01:12:02,-3.7508,103.6372,81.09,69,24,2.15
313,Saint-Louis,SN,2021-09-18 01:12:03,16.3333,-15.0,82.71,69,86,6.58
314,Coihaique,CL,2021-09-18 01:12:03,-45.5752,-72.0662,39.58,93,95,5.61
315,Aleksandrovka,UA,2021-09-18 01:12:04,46.8383,32.7612,64.63,72,100,9.69
316,Garowe,SO,2021-09-18 01:12:04,8.4054,48.4845,75.97,70,29,15.23
317,Linguere,SN,2021-09-18 01:12:04,15.3953,-15.1193,79.3,83,100,10.83
318,Moyale,KE,2021-09-18 01:12:05,3.5167,39.0584,67.84,58,69,7.05
319,Gari,RU,2021-09-18 01:12:05,59.4307,62.3497,34.57,85,82,8.46
320,Limaong,PH,2021-09-18 01:12:06,7.3606,122.3664,82.15,73,64,4.23
321,Ostersund,SE,2021-09-18 01:12:06,63.1792,14.6357,41.25,76,100,7.23
322,Labuhan,ID,2021-09-18 01:12:06,-6.8844,112.2051,82.62,67,6,8.05
323,Palmer,US,2021-09-18 01:07:50,42.1584,-72.3287,68.99,79,97,4.92
324,Pemba,MZ,2021-09-18 01:12:07,-12.974,40.5178,74.62,81,11,8.41
325,Avera,US,2021-09-18 01:12:07,33.194,-82.5271,76.75,62,100,5.28
326,Hay River,CA,2021-09-18 01:12:08,60.8156,-115.7999,49.91,69,100,9.06
327,Aklavik,CA,2021-09-18 01:12:08,68.2191,-135.0107,43.23,81,100,10.49
328,Dwarka,IN,2021-09-18 01:12:09,22.2394,68.9678,81.01,85,99,7.43
329,Grand Gaube,MU,2021-09-18 01:12:09,-20.0064,57.6608,69.39,88,2,9.89
330,Dowa,MW,2021-09-18 01:12:10,-13.654,33.9375,64.38,49,28,0.69
331,Mont-Dore,NC,2021-09-18 01:12:10,-22.2833,166.5833,71.35,44,0,12.1
332,Maceio,BR,2021-09-18 01:12:10,-9.6658,-35.7353,74.86,81,24,12.5
333,Santa Maria,BR,2021-09-18 01:12:11,-29.6842,-53.8069,57.79,98,50,4.65
334,Tepezala,MX,2021-09-18 01:12:11,22.2167,-102.1667,67.64,63,98,8.97
335,Agua Verde,MX,2021-09-18 01:12:12,22.9,-106.05,81.77,79,100,2.82
336,Mount Gambier,AU,2021-09-18 01:12:12,-37.8333,140.7667,54.27,58,32,16.46
337,Rocha,UY,2021-09-18 01:12:13,-34.4833,-54.3333,50.97,97,0,6.17
338,Zvishavane,ZW,2021-09-18 01:12:13,-20.3267,30.0665,56.01,88,100,12.3
339,Paripiranga,BR,2021-09-18 01:12:14,-10.6875,-37.8617,62.47,88,0,5.91
340,Clarence Town,AU,2021-09-18 01:12:14,-32.5833,151.7833,80.62,34,74,5.97
341,Rio Grande,BR,2021-09-18 01:12:15,-32.035,-52.0986,61.95,92,56,13.6
342,Yarada,IN,2021-09-18 01:12:15,17.65,83.2667,82.02,78,100,4.07
343,Lagoa,PT,2021-09-18 01:12:15,39.05,-27.9833,66.58,72,100,6.73
344,Zhigansk,RU,2021-09-18 01:12:16,66.7697,123.3711,38.23,92,100,14.67
345,Olkhovka,RU,2021-09-18 01:12:16,53.2115,60.6069,42.06,76,100,6.82
346,Aksu,CN,2021-09-18 01:12:16,41.1231,80.2644,68.4,39,0,2.35
347,Tsiroanomandidy,MG,2021-09-18 01:12:17,-18.7667,46.0333,62.6,73,90,3.22
348,Coquimbo,CL,2021-09-18 01:12:17,-29.9533,-71.3436,54.68,88,17,1.88
349,Leningradskiy,RU,2021-09-18 01:12:18,69.3833,178.4167,31.89,98,100,2.93
350,Vuktyl,RU,2021-09-18 01:12:18,63.8567,57.3094,36.23,92,100,16.64
351,Sangin,AF,2021-09-18 01:12:18,32.0728,64.8359,76.1,8,0,4.61
352,Tuatapere,NZ,2021-09-18 01:12:19,-46.1333,167.6833,53.82,51,18,1.01
353,Melnikovo,RU,2021-09-18 01:12:19,56.5558,84.085,48.92,93,13,8.97
354,Fort Smith,US,2021-09-18 01:12:20,35.3859,-94.3986,84.34,64,65,8.48
355,Le Port,RE,2021-09-18 01:12:20,-20.9373,55.2919,67.6,87,18,9.04
356,Beloha,MG,2021-09-18 01:12:20,-25.1667,45.05,65.03,70,98,11.27
357,Sapernoye,RU,2021-09-18 01:12:21,60.7167,29.9505,43.95,86,100,2.98
358,Fort-Shevchenko,KZ,2021-09-18 01:12:21,44.5086,50.263,62.55,55,100,10.51
359,Samarinda,ID,2021-09-18 01:09:04,-0.5,117.15,77.9,92,100,3.02
360,Terrace,CA,2021-09-18 01:12:22,54.5163,-128.6035,43.52,99,100,1.99
361,Fairbanks,US,2021-09-18 01:10:36,64.8378,-147.7164,55.31,51,25,1.01
362,Rjukan,NO,2021-09-18 01:12:22,59.8789,8.5941,47.64,85,100,3.09
363,Santa Cruz,BO,2021-09-18 01:12:23,-17.8,-63.1667,81.86,38,0,7.05
364,Keuruu,FI,2021-09-18 01:12:23,62.2667,24.7,41.95,77,100,3.22
365,Okhotsk,RU,2021-09-18 01:12:24,59.3833,143.3,51.58,71,100,10.74
366,Sombrerete,MX,2021-09-18 01:12:24,23.6333,-103.65,65.98,55,100,8.01
367,Cabedelo,BR,2021-09-18 01:12:25,-6.9811,-34.8339,75.52,82,70,15.26
368,Mulchen,CL,2021-09-18 01:12:25,-37.7167,-72.2333,47.84,89,100,3.91
369,Goundam,ML,2021-09-18 01:12:25,16.4145,-3.6708,84.33,57,100,19.69
370,Gorom-Gorom,BF,2021-09-18 01:11:08,14.4439,-0.2361,85.03,55,94,11.59
371,Abha,SA,2021-09-18 01:12:26,18.2164,42.5053,66.83,52,63,2.91
372,Sitio Novo Do Tocantins,BR,2021-09-18 01:12:26,-5.5183,-47.4611,81.77,50,5,3.71
373,Colesberg,ZA,2021-09-18 01:12:27,-30.72,25.0972,37.72,66,0,9.64
374,Yakima,US,2021-09-18 01:10:04,46.4665,-120.6678,69.84,50,100,2.3
375,Puerto Madryn,AR,2021-09-18 01:07:44,-42.7692,-65.0385,58.69,50,68,10.13
376,Rockhampton,AU,2021-09-18 01:12:27,-23.3833,150.5,77.36,42,0,11.9
377,Hirara,JP,2021-09-18 01:12:28,24.8,125.2833,83.35,72,6,2.59
378,Nelson Bay,AU,2021-09-18 01:12:28,-32.7167,152.15,80.76,54,74,1.01
379,Ulladulla,AU,2021-09-18 01:12:28,-35.35,150.4667,77.88,50,2,10.09
380,Keokuk,US,2021-09-18 01:12:29,40.3973,-91.3849,80.22,74,18,2.98
381,Casino,AU,2021-09-18 01:12:29,-28.8667,153.05,76.57,36,16,8.99
382,Channel-Port Aux Basques,CA,2021-09-18 01:12:30,47.5702,-59.1367,58.62,89,7,9.42
383,Linjiang,CN,2021-09-18 01:12:30,41.8069,126.9078,69.75,62,5,0.89
384,San Cristobal,VE,2021-09-18 01:12:30,7.7669,-72.225,67.15,88,10,2.35
385,Marinette,US,2021-09-18 01:12:31,45.1,-87.6307,61.3,54,100,8.08
386,Barhi,IN,2021-09-18 01:12:31,23.9,80.8,73.04,96,100,5.59
387,Port Blair,IN,2021-09-18 01:12:32,11.6667,92.75,80.64,78,100,3.15
388,Sao Gabriel Da Cachoeira,BR,2021-09-18 01:12:32,-0.1303,-67.0892,72.23,99,95,3.31
389,Baruun-Urt,MN,2021-09-18 01:12:32,46.6806,113.2792,58.8,49,94,3.67
390,Springbok,ZA,2021-09-18 01:12:33,-29.6643,17.8865,58.8,18,0,24.63
391,Lermontovka,RU,2021-09-18 01:12:33,47.1453,134.3383,65.19,63,78,8.03
392,Nizhniy Tsasuchey,RU,2021-09-18 01:12:33,50.5167,115.1333,47.52,55,100,9.35
393,Necochea,AR,2021-09-18 01:12:34,-38.5473,-58.7368,58.03,80,6,11.88
394,Yanam,IN,2021-09-18 01:12:34,16.7333,82.2167,76.32,91,99,3.33
395,Tarbagatay,RU,2021-09-18 01:12:35,51.4803,107.3602,52.38,55,20,3.69
396,Mackay,AU,2021-09-18 01:12:35,-21.15,149.2,76.05,59,20,13.82
397,Iwaki,JP,2021-09-18 01:12:35,37.05,140.8833,76.77,96,100,18.84
398,Tezu,IN,2021-09-18 01:12:36,27.9167,96.1667,72.95,99,100,1.66
399,Prince Rupert,CA,2021-09-18 01:12:36,54.3161,-130.3201,46.9,89,100,8.9
400,Agadez,NE,2021-09-18 01:12:37,19.75,10.25,83.82,15,0,8.1
401,Lewistown,US,2021-09-18 01:08:04,40.5992,-77.5714,72.79,93,83,1.36
402,Mitu,CO,2021-09-18 01:12:37,1.1983,-70.1733,72.43,98,36,1.52
403,Codrington,AU,2021-09-18 01:12:38,-38.2667,141.9667,51.57,69,94,21.94
404,Axim,GH,2021-09-18 01:12:38,4.8699,-2.2405,75.45,93,93,7.05
405,Dire,ML,2021-09-18 01:12:38,12.2833,-10.9667,73.29,96,20,2.21
406,Grindavik,IS,2021-09-18 01:12:39,63.8424,-22.4338,46.13,72,100,7.65
407,Padang,ID,2021-09-18 01:12:39,-0.9492,100.3543,79.47,86,47,6.13
408,Aketi,CD,2021-09-18 01:12:39,2.7388,23.7833,68.59,92,99,1.41
409,Solnechnyy,RU,2021-09-18 01:12:40,50.7214,136.6319,57.15,57,48,8.25
410,Kjopsvik,NO,2021-09-18 01:12:40,68.097,16.3742,48.06,84,99,8.05
411,Neiafu,TO,2021-09-18 01:12:40,-18.65,-173.9833,78.69,78,1,9.78
412,Baherden,TM,2021-09-18 01:12:41,38.4362,57.4316,73.4,54,23,7.54
413,Pajapan,MX,2021-09-18 01:12:41,18.25,-94.7,76.57,90,94,2.55
414,Clyde River,CA,2021-09-18 01:12:42,70.4692,-68.5914,29.77,74,87,5.1
415,Puerto Cabezas,NI,2021-09-18 01:12:42,14.0351,-83.3888,79.95,86,100,9.26
416,Mogok,MM,2021-09-18 01:12:42,22.9167,96.5,65.62,99,100,2.19
417,Narsaq,GL,2021-09-18 01:12:43,60.9167,-46.05,38.26,78,100,1.14
418,Kaseda,JP,2021-09-18 01:12:43,31.4167,130.3167,79.2,77,36,9.37
419,Abeokuta,NG,2021-09-18 01:12:43,7.15,3.35,75.13,97,100,3.38
420,Pontal Do Parana,BR,2021-09-18 01:12:44,-25.6533,-48.5128,68.2,98,100,1.25
421,Maracas,BR,2021-09-18 01:12:44,-13.4411,-40.4308,57.88,80,2,8.28
422,Noboribetsu,JP,2021-09-18 01:12:45,42.4514,141.1731,62.92,90,100,9.42
423,Huaraz,PE,2021-09-18 01:12:45,-9.5333,-77.5333,55.56,74,100,0.09
424,Lagos,NG,2021-09-18 01:12:45,6.5833,3.75,77.23,92,98,5.75
425,Togur,RU,2021-09-18 01:12:46,58.3631,82.8265,41.07,92,54,7.94
426,Gardner,US,2021-09-18 01:10:44,42.5751,-71.9981,64.76,96,100,3.6
427,Dzilam Gonzalez,MX,2021-09-18 01:12:46,21.2833,-88.9333,85.66,62,100,8.86
428,Beder,DK,2021-09-18 01:12:47,56.0602,10.2118,56.93,94,100,12.77
429,Vallenar,CL,2021-09-18 01:12:47,-28.5708,-70.7581,61.88,52,3,2.08
430,Shimoda,JP,2021-09-18 01:12:47,34.6667,138.95,76.91,93,100,20.4
431,Khandbari,NP,2021-09-18 01:12:48,27.3747,87.2039,71.22,85,17,2.17
432,Pocatello,US,2021-09-18 01:09:43,42.8713,-112.4455,78.48,15,0,1.01
433,Killybegs,IE,2021-09-18 01:12:48,54.6333,-8.45,50.45,85,95,4.21
434,Hualmay,PE,2021-09-18 01:12:49,-11.0964,-77.6139,61.83,82,53,10.85
435,Kununurra,AU,2021-09-18 01:12:49,-15.7667,128.7333,91.06,39,0,5.79
436,Kangaatsiaq,GL,2021-09-18 01:12:49,68.3065,-53.4641,29.01,59,0,10.87
437,Honningsvag,NO,2021-09-18 01:12:50,70.9821,25.9704,44.06,78,9,20.4
438,Kieta,PG,2021-09-18 01:12:50,-6.2167,155.6333,85.01,69,77,8.75
439,Pindwara,IN,2021-09-18 01:12:51,24.8,73.0667,74.97,93,7,3.62
440,Severnyy,RU,2021-09-18 01:12:51,50.677,36.5532,52.68,62,100,12.66
441,Barcelona,ES,2021-09-18 01:11:17,41.3888,2.159,73.8,83,6,4.25
442,Xiangxiang,CN,2021-09-18 01:12:51,27.7333,112.5333,82.71,58,73,2.15
443,Bubaque,GW,2021-09-18 01:12:52,11.2833,-15.8333,81.03,78,12,12.62
444,General Roca,AR,2021-09-18 01:12:52,-39.0333,-67.5833,60.58,30,10,7.83
445,Maroantsetra,MG,2021-09-18 01:12:53,-15.4333,49.7333,66.7,89,9,4.29
446,Asfi,MA,2021-09-18 01:12:53,32.2994,-9.2372,69.91,89,2,11.9
447,Yerbogachen,RU,2021-09-18 01:12:54,61.2767,108.0108,42.58,61,27,3.74
448,Trofors,NO,2021-09-18 01:12:54,65.5333,13.4063,39.07,83,33,5.55
449,Touros,BR,2021-09-18 01:12:54,-5.1989,-35.4608,76.87,80,100,16.24
450,Honiara,SB,2021-09-18 01:12:54,-9.4333,159.95,86.49,67,95,12.17
451,Punjai Puliyampatti,IN,2021-09-18 01:12:55,11.35,77.2,76.41,78,64,2.93
452,Klyuchi,RU,2021-09-18 01:12:55,52.2667,79.1667,44.91,82,1,7.67
453,Bara,NG,2021-09-18 01:12:56,10.3744,10.7288,72.32,94,100,5.55
454,Ransang,PH,2021-09-18 01:12:56,8.9603,117.5828,82.85,71,100,4.25
455,Hobyo,SO,2021-09-18 01:12:57,5.3505,48.5268,77.76,82,85,20.18
456,Saint-Pierre,RE,2021-09-18 01:12:57,-21.3393,55.4781,67.28,75,18,3.74
457,Rafai,CF,2021-09-18 01:12:57,4.95,23.9167,66.43,99,100,2.26
458,Mbaiki,CF,2021-09-18 01:12:58,3.8678,17.9892,66.24,97,100,0.76
459,Calama,CL,2021-09-18 01:12:58,-22.4667,-68.9333,55.24,17,40,1.52
460,Mufumbwe,ZM,2021-09-18 01:12:58,-13.6833,24.8,67.41,30,6,5.26
461,Ust-Tsilma,RU,2021-09-18 01:12:59,65.441,52.1498,37.69,84,97,10.42
462,Broome,US,2021-09-18 01:12:59,42.2506,-75.833,71.02,76,30,1.99
463,Homer,US,2021-09-18 01:13:00,59.6425,-151.5483,57.07,78,63,11.99
464,Noyabrsk,RU,2021-09-18 01:13:00,63.1994,75.4507,35.28,99,100,6.26
465,Puri,IN,2021-09-18 01:13:00,19.8,85.85,83.35,75,99,4.27
466,Chagoda,RU,2021-09-18 01:13:01,59.164,35.3285,41.43,82,100,3.11
467,Porto Walter,BR,2021-09-18 01:13:01,-8.2686,-72.7439,71.31,87,9,0.2
468,Paamiut,GL,2021-09-18 01:13:01,61.994,-49.6678,36.48,79,100,0.58
469,Simao,CN,2021-09-18 01:13:02,22.7886,100.9748,67.87,91,69,2.57
470,Vostok,RU,2021-09-18 01:13:02,46.4856,135.8833,64.35,51,7,6.49
471,Kenai,US,2021-09-18 01:13:03,60.5544,-151.2583,57.02,80,34,4.63
472,Ust-Nera,RU,2021-09-18 01:13:03,64.5667,143.2,49.55,66,100,6.08
473,Tukrah,LY,2021-09-18 01:13:03,32.5341,20.5791,75.65,66,0,5.97
474,Alofi,NU,2021-09-18 01:13:04,-19.0595,-169.9187,78.48,80,3,15.84
475,Kavieng,PG,2021-09-18 01:13:04,-2.5744,150.7967,85.39,69,49,15.03
476,Lebaksiu,ID,2021-09-18 01:13:04,-7.0496,109.1441,80.8,70,19,4.36
477,Dunedin,NZ,2021-09-18 01:13:05,-45.8742,170.5036,51.8,53,6,8.99
478,Guarapuava,BR,2021-09-18 01:13:05,-25.3953,-51.4581,55.99,99,20,3.11
479,Shahr-E Kord,IR,2021-09-18 01:13:06,32.3256,50.8644,60.08,26,0,3.38
480,Pali,IN,2021-09-18 01:13:06,25.7667,73.3333,79.09,81,2,3.2
481,Farrukhnagar,IN,2021-09-18 01:13:06,17.0778,78.2011,70.41,91,83,8.32
482,Felanitx,ES,2021-09-18 01:13:07,39.4696,3.1483,72.14,80,0,5.21
483,Neuquen,AR,2021-09-18 01:13:07,-38.9516,-68.0591,60.08,31,32,8.41
484,Narasannapeta,IN,2021-09-18 01:13:08,18.4167,84.05,80.22,84,100,3.49
485,Cha Grande,BR,2021-09-18 01:13:08,-8.2383,-35.4617,66.63,96,75,8.79
486,Maragogi,BR,2021-09-18 01:09:10,-9.0122,-35.2225,74.32,83,29,12.06
487,Acarau,BR,2021-09-18 01:13:09,-2.8856,-40.12,78.57,83,2,18.01
488,Bilma,NE,2021-09-18 01:13:09,18.6853,12.9164,89.96,15,0,7.63
489,Tuban,ID,2021-09-18 01:13:09,-6.8976,112.0649,82.81,66,6,8.03
490,Mangan,IN,2021-09-18 01:13:10,27.5167,88.5333,75.18,87,27,0.87
491,Sokolac,BA,2021-09-18 01:13:10,43.9397,18.8017,54.05,99,100,2.59
492,Berlevag,NO,2021-09-18 01:13:10,70.8578,29.0864,40.17,81,9,13.62
493,Rawson,AR,2021-09-18 01:13:11,-43.3002,-65.1023,57.69,46,53,0.87
494,Sakakah,SA,2021-09-18 01:09:07,29.9697,40.2064,79.75,29,0,15.88
495,Miri,MY,2021-09-18 01:13:11,4.4148,114.0089,81.81,74,99,3.33
496,Aneho,TG,2021-09-18 01:13:12,6.2333,1.6,78.06,88,88,10.54
497,Monrovia,LR,2021-09-18 01:09:35,6.3005,-10.7969,77.27,86,90,7.34
498,Hudiksvall,SE,2021-09-18 01:13:12,61.729,17.1036,42.53,77,100,2.73
499,Los Llanos De Aridane,ES,2021-09-18 01:13:13,28.6585,-17.9182,68.13,89,10,12.3
500,Kalemie,CD,2021-09-18 01:13:13,-5.9475,29.1947,72.45,78,91,7.58
501,Ballina,AU,2021-09-18 01:13:14,-28.8667,153.5667,76.78,59,7,15.82
502,Najran,SA,2021-09-18 01:13:14,17.4924,44.1277,75.15,18,12,5.1
503,Auki,SB,2021-09-18 01:13:14,-8.7676,160.7034,85.44,66,16,5.99
504,Andenes,NO,2021-09-18 01:13:15,69.3143,16.1194,45.46,76,75,16.31
505,Burns Lake,CA,2021-09-18 01:13:15,54.2331,-125.7533,44.35,94,100,3.04
506,Palladam,IN,2021-09-18 01:13:15,10.9833,77.3,73.71,88,57,11.5
507,Prior Lake,US,2021-09-18 01:13:16,44.7133,-93.4227,64.29,64,0,1.99
508,Todos Santos,MX,2021-09-18 01:13:16,23.45,-110.2167,87.3,83,23,4.63
509,Abu Road,IN,2021-09-18 01:13:16,24.4833,72.7833,76.12,98,35,4.74
510,La Ronge,CA,2021-09-18 01:13:17,55.1001,-105.2842,46.22,76,100,8.19
511,Thunder Bay,CA,2021-09-18 01:13:06,48.4001,-89.3168,57.29,62,1,9.8
512,Aleksandrov,RU,2021-09-18 01:13:18,56.4,38.71,33.91,88,6,4.07
513,Soe,ID,2021-09-18 01:13:18,-9.8607,124.284,79.5,35,100,9.84
514,Kintampo,GH,2021-09-18 01:13:18,8.0563,-1.7306,71.91,95,28,2.15
515,San Juan,AR,2021-09-18 01:08:41,-31.5375,-68.5364,69.73,17,0,7.78
516,Codajas,BR,2021-09-18 01:13:19,-3.8367,-62.0569,73.45,97,94,4.54
517,Carnduff,CA,2021-09-18 01:13:19,49.1667,-101.8009,57.38,19,100,10.0
518,Pitimbu,BR,2021-09-18 01:13:20,-7.4706,-34.8086,75.79,81,75,15.03
519,Mastic Beach,US,2021-09-18 01:13:20,40.7668,-72.8521,72.19,89,83,4.0
520,Fortuna,US,2021-09-18 01:13:20,40.5982,-124.1573,76.19,64,62,1.01
521,Dingle,PH,2021-09-18 01:13:21,10.9995,122.6711,80.67,84,100,4.32
522,Tilichiki,RU,2021-09-18 01:13:21,60.4667,166.1,51.22,65,100,4.76
523,Zverinogolovskoye,RU,2021-09-18 01:13:22,54.4586,64.8542,41.56,83,100,6.15
524,Aykhal,RU,2021-09-18 01:13:22,66.0,111.5,31.87,74,14,10.89
525,Winona,US,2021-09-18 01:08:30,43.9666,-91.7668,60.55,50,0,4.18
526,Balad,IQ,2021-09-18 01:13:23,34.0164,44.1453,81.91,29,0,11.07
527,Nuuk,GL,2021-09-18 01:10:08,64.1835,-51.7216,36.7,67,13,4.09
528,Banjar,ID,2021-09-18 01:13:23,-8.19,114.9675,83.62,68,100,2.33
529,Kerrville,US,2021-09-18 01:11:02,30.0474,-99.1403,86.25,63,39,7.99
530,Tiruchchendur,IN,2021-09-18 01:13:24,8.4833,78.1167,82.29,70,100,4.7
531,Shingu,JP,2021-09-18 01:13:24,33.7333,135.9833,77.92,86,100,4.68
532,Inhambane,MZ,2021-09-18 01:13:25,-23.865,35.3833,68.9,59,94,17.13
533,Yichang,CN,2021-09-18 01:13:25,30.7144,111.2847,75.81,83,99,0.49
534,Mabiton,PH,2021-09-18 01:13:25,12.8334,123.2612,81.82,77,90,5.59
535,Along,IN,2021-09-18 01:13:26,28.1667,94.7667,72.43,100,100,1.3
536,Linxia,CN,2021-09-18 01:13:26,35.6003,103.2064,51.17,85,100,4.65
537,Roald,NO,2021-09-18 01:13:27,62.5833,6.1333,53.33,84,100,1.45
538,Champerico,GT,2021-09-18 01:13:27,14.3,-91.9167,83.35,81,100,2.01
539,Coahuayana,MX,2021-09-18 01:13:27,18.7333,-103.6833,79.2,88,100,2.1
540,Murwara,IN,2021-09-18 01:13:28,23.85,80.4,72.75,96,100,5.95
541,Namibe,AO,2021-09-18 01:13:28,-15.1961,12.1522,61.41,91,45,7.02
542,Manaul,PH,2021-09-18 01:13:28,12.453,121.4107,82.71,76,100,5.97
543,Krasnohrad,UA,2021-09-18 01:13:29,49.3814,35.4402,60.67,49,100,7.4
544,Nagothana,IN,2021-09-18 01:13:29,18.5333,73.1333,73.54,95,100,4.12
545,Sistranda,NO,2021-09-18 01:13:30,63.7256,8.834,50.9,79,100,6.73
546,Frederico Westphalen,BR,2021-09-18 01:13:30,-27.3592,-53.3944,58.44,98,38,3.04
547,Iqaluit,CA,2021-09-18 01:13:30,63.7506,-68.5145,34.57,73,95,15.77
548,Antalaha,MG,2021-09-18 01:13:31,-14.9003,50.2788,66.16,90,59,3.76
549,Aiken,US,2021-09-18 01:13:31,33.5835,-81.5998,76.35,95,8,3.83
550,Atar,MR,2021-09-18 01:13:31,20.5169,-13.0499,86.88,42,98,4.74
551,Talaya,RU,2021-09-18 01:13:32,61.3833,152.75,49.8,61,100,13.91
552,Jiaocheng,CN,2021-09-18 01:13:32,24.6774,116.1389,86.4,63,25,2.68
553,Tahta,EG,2021-09-18 01:13:33,26.7693,31.5021,77.85,46,0,11.39
554,Jandaia Do Sul,BR,2021-09-18 01:13:33,-23.6031,-51.6433,66.33,78,100,4.59
555,Meget,RU,2021-09-18 01:13:33,52.415,104.0494,49.75,71,3,8.97
556,Deputatskiy,RU,2021-09-18 01:13:34,69.3,139.9,29.91,97,100,5.61
557,Wuwei,CN,2021-09-18 01:13:34,37.9281,102.6414,69.21,33,100,2.37
558,Ugoofaaru,MV,2021-09-18 01:13:34,5.6667,73.0,82.0,78,80,9.62
559,Torrevieja,ES,2021-09-18 01:13:35,37.9787,-0.6822,75.09,82,0,7.2
